date_id,date,year,month,day
13527,2056-01-13,2056,1,13
13528,2056-01-14,2056,1,14
13529,2056-01-15,2056,1,15
13530,2056-01-16,2056,1,16
13531,2056-01-17,2056,1,17
13532,2056-01-18,2056,1,18
13533,2056-01-19,2056,1,19
13534,2056-01-20,2056,1,20
13535,2056-01-21,2056,1,21
13536,2056-01-22,2056,1,22
13537,2056-01-23,2056,1,23
13538,2056-01-24,2056,1,24
13539,2056-01-25,2056,1,25
13540,2056-01-26,2056,1,26
13541,2056-01-27,2056,1,27
13542,2056-01-28,2056,1,28
13543,2056-01-29,2056,1,29
13544,2056-01-30,2056,1,30
13545,2056-01-31,2056,1,31
13546,2056-02-01,2056,2,1
13547,2056-02-02,2056,2,2
13548,2056-02-03,2056,2,3
13549,2056-02-04,2056,2,4
13550,2056-02-05,2056,2,5
13551,2056-02-06,2056,2,6
13552,2056-02-07,2056,2,7
13553,2056-02-08,2056,2,8
13554,2056-02-09,2056,2,9
13555,2056-02-10,2056,2,10
13556,2056-02-11,2056,2,11
13557,2056-02-12,2056,2,12
13558,2056-02-13,2056,2,13
13559,2056-02-14,2056,2,14
13560,2056-02-15,2056,2,15
13561,2056-02-16,2056,2,16
13562,2056-02-17,2056,2,17
13563,2056-02-18,2056,2,18
13564,2056-02-19,2056,2,19
13565,2056-02-20,2056,2,20
13566,2056-02-21,2056,2,21
13567,2056-02-22,2056,2,22
13568,2056-02-23,2056,2,23
13569,2056-02-24,2056,2,24
13570,2056-02-25,2056,2,25
13571,2056-02-26,2056,2,26
13572,2056-02-27,2056,2,27
13573,2056-02-28,2056,2,28
13574,2056-02-29,2056,2,29
13575,2056-03-01,2056,3,1
13576,2056-03-02,2056,3,2
13577,2056-03-03,2056,3,3
13578,2056-03-04,2056,3,4
13579,2056-03-05,2056,3,5
13580,2056-03-06,2056,3,6
13581,2056-03-07,2056,3,7
13582,2056-03-08,2056,3,8
13583,2056-03-09,2056,3,9
13584,2056-03-10,2056,3,10
13585,2056-03-11,2056,3,11
13586,2056-03-12,2056,3,12
13587,2056-03-13,2056,3,13
13588,2056-03-14,2056,3,14
13589,2056-03-15,2056,3,15
13590,2056-03-16,2056,3,16
13591,2056-03-17,2056,3,17
13592,2056-03-18,2056,3,18
13593,2056-03-19,2056,3,19
13594,2056-03-20,2056,3,20
13595,2056-03-21,2056,3,21
13596,2056-03-22,2056,3,22
13597,2056-03-23,2056,3,23
13598,2056-03-24,2056,3,24
13599,2056-03-25,2056,3,25
13600,2056-03-26,2056,3,26
13601,2056-03-27,2056,3,27
13602,2056-03-28,2056,3,28
13603,2056-03-29,2056,3,29
13604,2056-03-30,2056,3,30
13605,2056-03-31,2056,3,31
13606,2056-04-01,2056,4,1
13607,2056-04-02,2056,4,2
13608,2056-04-03,2056,4,3
13609,2056-04-04,2056,4,4
13610,2056-04-05,2056,4,5
13611,2056-04-06,2056,4,6
13612,2056-04-07,2056,4,7
13613,2056-04-08,2056,4,8
13614,2056-04-09,2056,4,9
13615,2056-04-10,2056,4,10
13616,2056-04-11,2056,4,11
13617,2056-04-12,2056,4,12
13618,2056-04-13,2056,4,13
13619,2056-04-14,2056,4,14
13620,2056-04-15,2056,4,15
13621,2056-04-16,2056,4,16
13622,2056-04-17,2056,4,17
13623,2056-04-18,2056,4,18
13624,2056-04-19,2056,4,19
13625,2056-04-20,2056,4,20
13626,2056-04-21,2056,4,21
13627,2056-04-22,2056,4,22
13628,2056-04-23,2056,4,23
13629,2056-04-24,2056,4,24
13630,2056-04-25,2056,4,25
13631,2056-04-26,2056,4,26
13632,2056-04-27,2056,4,27
13633,2056-04-28,2056,4,28
13634,2056-04-29,2056,4,29
13635,2056-04-30,2056,4,30
13636,2056-05-01,2056,5,1
13637,2056-05-02,2056,5,2
13638,2056-05-03,2056,5,3
13639,2056-05-04,2056,5,4
13640,2056-05-05,2056,5,5
13641,2056-05-06,2056,5,6
13642,2056-05-07,2056,5,7
13643,2056-05-08,2056,5,8
13644,2056-05-09,2056,5,9
13645,2056-05-10,2056,5,10
13646,2056-05-11,2056,5,11
13647,2056-05-12,2056,5,12
13648,2056-05-13,2056,5,13
13649,2056-05-14,2056,5,14
13650,2056-05-15,2056,5,15
13651,2056-05-16,2056,5,16
13652,2056-05-17,2056,5,17
13653,2056-05-18,2056,5,18
13654,2056-05-19,2056,5,19
13655,2056-05-20,2056,5,20
13656,2056-05-21,2056,5,21
13657,2056-05-22,2056,5,22
13658,2056-05-23,2056,5,23
13659,2056-05-24,2056,5,24
13660,2056-05-25,2056,5,25
13661,2056-05-26,2056,5,26
13662,2056-05-27,2056,5,27
13663,2056-05-28,2056,5,28
13664,2056-05-29,2056,5,29
13665,2056-05-30,2056,5,30
13666,2056-05-31,2056,5,31
13667,2056-06-01,2056,6,1
13668,2056-06-02,2056,6,2
13669,2056-06-03,2056,6,3
13670,2056-06-04,2056,6,4
13671,2056-06-05,2056,6,5
13672,2056-06-06,2056,6,6
13673,2056-06-07,2056,6,7
13674,2056-06-08,2056,6,8
13675,2056-06-09,2056,6,9
13676,2056-06-10,2056,6,10
13677,2056-06-11,2056,6,11
13678,2056-06-12,2056,6,12
13679,2056-06-13,2056,6,13
13680,2056-06-14,2056,6,14
13681,2056-06-15,2056,6,15
13682,2056-06-16,2056,6,16
13683,2056-06-17,2056,6,17
13684,2056-06-18,2056,6,18
13685,2056-06-19,2056,6,19
13686,2056-06-20,2056,6,20
13687,2056-06-21,2056,6,21
13688,2056-06-22,2056,6,22
13689,2056-06-23,2056,6,23
13690,2056-06-24,2056,6,24
13691,2056-06-25,2056,6,25
13692,2056-06-26,2056,6,26
13693,2056-06-27,2056,6,27
13694,2056-06-28,2056,6,28
13695,2056-06-29,2056,6,29
13696,2056-06-30,2056,6,30
13697,2056-07-01,2056,7,1
13698,2056-07-02,2056,7,2
13699,2056-07-03,2056,7,3
13700,2056-07-04,2056,7,4
13701,2056-07-05,2056,7,5
13702,2056-07-06,2056,7,6
13703,2056-07-07,2056,7,7
13704,2056-07-08,2056,7,8
13705,2056-07-09,2056,7,9
13706,2056-07-10,2056,7,10
13707,2056-07-11,2056,7,11
13708,2056-07-12,2056,7,12
13709,2056-07-13,2056,7,13
13710,2056-07-14,2056,7,14
13711,2056-07-15,2056,7,15
13712,2056-07-16,2056,7,16
13713,2056-07-17,2056,7,17
13714,2056-07-18,2056,7,18
13715,2056-07-19,2056,7,19
13716,2056-07-20,2056,7,20
13717,2056-07-21,2056,7,21
13718,2056-07-22,2056,7,22
13719,2056-07-23,2056,7,23
13720,2056-07-24,2056,7,24
13721,2056-07-25,2056,7,25
13722,2056-07-26,2056,7,26
13723,2056-07-27,2056,7,27
13724,2056-07-28,2056,7,28
13725,2056-07-29,2056,7,29
13726,2056-07-30,2056,7,30
13727,2056-07-31,2056,7,31
13728,2056-08-01,2056,8,1
13729,2056-08-02,2056,8,2
13730,2056-08-03,2056,8,3
13731,2056-08-04,2056,8,4
13732,2056-08-05,2056,8,5
13733,2056-08-06,2056,8,6
13734,2056-08-07,2056,8,7
13735,2056-08-08,2056,8,8
13736,2056-08-09,2056,8,9
13737,2056-08-10,2056,8,10
13738,2056-08-11,2056,8,11
13739,2056-08-12,2056,8,12
13740,2056-08-13,2056,8,13
13741,2056-08-14,2056,8,14
13742,2056-08-15,2056,8,15
13743,2056-08-16,2056,8,16
13744,2056-08-17,2056,8,17
13745,2056-08-18,2056,8,18
13746,2056-08-19,2056,8,19
13747,2056-08-20,2056,8,20
13748,2056-08-21,2056,8,21
13749,2056-08-22,2056,8,22
13750,2056-08-23,2056,8,23
13751,2056-08-24,2056,8,24
13752,2056-08-25,2056,8,25
13753,2056-08-26,2056,8,26
13754,2056-08-27,2056,8,27
13755,2056-08-28,2056,8,28
13756,2056-08-29,2056,8,29
13757,2056-08-30,2056,8,30
13758,2056-08-31,2056,8,31
13759,2056-09-01,2056,9,1
13760,2056-09-02,2056,9,2
13761,2056-09-03,2056,9,3
13762,2056-09-04,2056,9,4
13763,2056-09-05,2056,9,5
13764,2056-09-06,2056,9,6
13765,2056-09-07,2056,9,7
13766,2056-09-08,2056,9,8
13767,2056-09-09,2056,9,9
13768,2056-09-10,2056,9,10
13769,2056-09-11,2056,9,11
13770,2056-09-12,2056,9,12
13771,2056-09-13,2056,9,13
13772,2056-09-14,2056,9,14
13773,2056-09-15,2056,9,15
13774,2056-09-16,2056,9,16
13775,2056-09-17,2056,9,17
13776,2056-09-18,2056,9,18
13777,2056-09-19,2056,9,19
13778,2056-09-20,2056,9,20
13779,2056-09-21,2056,9,21
13780,2056-09-22,2056,9,22
13781,2056-09-23,2056,9,23
13782,2056-09-24,2056,9,24
13783,2056-09-25,2056,9,25
13784,2056-09-26,2056,9,26
13785,2056-09-27,2056,9,27
13786,2056-09-28,2056,9,28
13787,2056-09-29,2056,9,29
13788,2056-09-30,2056,9,30
13789,2056-10-01,2056,10,1
13790,2056-10-02,2056,10,2
13791,2056-10-03,2056,10,3
13792,2056-10-04,2056,10,4
13793,2056-10-05,2056,10,5
13794,2056-10-06,2056,10,6
13795,2056-10-07,2056,10,7
13796,2056-10-08,2056,10,8
13797,2056-10-09,2056,10,9
13798,2056-10-10,2056,10,10
13799,2056-10-11,2056,10,11
13800,2056-10-12,2056,10,12
13801,2056-10-13,2056,10,13
13802,2056-10-14,2056,10,14
13803,2056-10-15,2056,10,15
13804,2056-10-16,2056,10,16
13805,2056-10-17,2056,10,17
13806,2056-10-18,2056,10,18
13807,2056-10-19,2056,10,19
13808,2056-10-20,2056,10,20
13809,2056-10-21,2056,10,21
13810,2056-10-22,2056,10,22
13811,2056-10-23,2056,10,23
13812,2056-10-24,2056,10,24
13813,2056-10-25,2056,10,25
13814,2056-10-26,2056,10,26
13815,2056-10-27,2056,10,27
13816,2056-10-28,2056,10,28
13817,2056-10-29,2056,10,29
13818,2056-10-30,2056,10,30
13819,2056-10-31,2056,10,31
13820,2056-11-01,2056,11,1
13821,2056-11-02,2056,11,2
13822,2056-11-03,2056,11,3
13823,2056-11-04,2056,11,4
13824,2056-11-05,2056,11,5
13825,2056-11-06,2056,11,6
13826,2056-11-07,2056,11,7
13827,2056-11-08,2056,11,8
13828,2056-11-09,2056,11,9
13829,2056-11-10,2056,11,10
13830,2056-11-11,2056,11,11
13831,2056-11-12,2056,11,12
13832,2056-11-13,2056,11,13
13833,2056-11-14,2056,11,14
13834,2056-11-15,2056,11,15
13835,2056-11-16,2056,11,16
13836,2056-11-17,2056,11,17
13837,2056-11-18,2056,11,18
13838,2056-11-19,2056,11,19
13839,2056-11-20,2056,11,20
13840,2056-11-21,2056,11,21
13841,2056-11-22,2056,11,22
13842,2056-11-23,2056,11,23
13843,2056-11-24,2056,11,24
13844,2056-11-25,2056,11,25
13845,2056-11-26,2056,11,26
13846,2056-11-27,2056,11,27
13847,2056-11-28,2056,11,28
13848,2056-11-29,2056,11,29
13849,2056-11-30,2056,11,30
13850,2056-12-01,2056,12,1
13851,2056-12-02,2056,12,2
13852,2056-12-03,2056,12,3
13853,2056-12-04,2056,12,4
13854,2056-12-05,2056,12,5
13855,2056-12-06,2056,12,6
13856,2056-12-07,2056,12,7
13857,2056-12-08,2056,12,8
13858,2056-12-09,2056,12,9
13859,2056-12-10,2056,12,10
13860,2056-12-11,2056,12,11
13861,2056-12-12,2056,12,12
13862,2056-12-13,2056,12,13
13863,2056-12-14,2056,12,14
13864,2056-12-15,2056,12,15
13865,2056-12-16,2056,12,16
13866,2056-12-17,2056,12,17
13867,2056-12-18,2056,12,18
13868,2056-12-19,2056,12,19
13869,2056-12-20,2056,12,20
13870,2056-12-21,2056,12,21
13871,2056-12-22,2056,12,22
13872,2056-12-23,2056,12,23
13873,2056-12-24,2056,12,24
13874,2056-12-25,2056,12,25
13875,2056-12-26,2056,12,26
13876,2056-12-27,2056,12,27
13877,2056-12-28,2056,12,28
13878,2056-12-29,2056,12,29
13879,2056-12-30,2056,12,30
13880,2056-12-31,2056,12,31
13881,2057-01-01,2057,1,1
13882,2057-01-02,2057,1,2
13883,2057-01-03,2057,1,3
13884,2057-01-04,2057,1,4
13885,2057-01-05,2057,1,5
13886,2057-01-06,2057,1,6
13887,2057-01-07,2057,1,7
13888,2057-01-08,2057,1,8
13889,2057-01-09,2057,1,9
13890,2057-01-10,2057,1,10
13891,2057-01-11,2057,1,11
13892,2057-01-12,2057,1,12
13893,2057-01-13,2057,1,13
13894,2057-01-14,2057,1,14
13895,2057-01-15,2057,1,15
13896,2057-01-16,2057,1,16
13897,2057-01-17,2057,1,17
13898,2057-01-18,2057,1,18
13899,2057-01-19,2057,1,19
13900,2057-01-20,2057,1,20
13901,2057-01-21,2057,1,21
13902,2057-01-22,2057,1,22
13903,2057-01-23,2057,1,23
13904,2057-01-24,2057,1,24
13905,2057-01-25,2057,1,25
13906,2057-01-26,2057,1,26
13907,2057-01-27,2057,1,27
13908,2057-01-28,2057,1,28
13909,2057-01-29,2057,1,29
13910,2057-01-30,2057,1,30
13911,2057-01-31,2057,1,31
13912,2057-02-01,2057,2,1
13913,2057-02-02,2057,2,2
13914,2057-02-03,2057,2,3
13915,2057-02-04,2057,2,4
13916,2057-02-05,2057,2,5
13917,2057-02-06,2057,2,6
13918,2057-02-07,2057,2,7
13919,2057-02-08,2057,2,8
13920,2057-02-09,2057,2,9
13921,2057-02-10,2057,2,10
13922,2057-02-11,2057,2,11
13923,2057-02-12,2057,2,12
13924,2057-02-13,2057,2,13
13925,2057-02-14,2057,2,14
13926,2057-02-15,2057,2,15
13927,2057-02-16,2057,2,16
13928,2057-02-17,2057,2,17
13929,2057-02-18,2057,2,18
13930,2057-02-19,2057,2,19
13931,2057-02-20,2057,2,20
13932,2057-02-21,2057,2,21
13933,2057-02-22,2057,2,22
13934,2057-02-23,2057,2,23
13935,2057-02-24,2057,2,24
13936,2057-02-25,2057,2,25
13937,2057-02-26,2057,2,26
13938,2057-02-27,2057,2,27
13939,2057-02-28,2057,2,28
13940,2057-03-01,2057,3,1
13941,2057-03-02,2057,3,2
13942,2057-03-03,2057,3,3
13943,2057-03-04,2057,3,4
13944,2057-03-05,2057,3,5
13945,2057-03-06,2057,3,6
13946,2057-03-07,2057,3,7
13947,2057-03-08,2057,3,8
13948,2057-03-09,2057,3,9
13949,2057-03-10,2057,3,10
13950,2057-03-11,2057,3,11
13951,2057-03-12,2057,3,12
13952,2057-03-13,2057,3,13
13953,2057-03-14,2057,3,14
13954,2057-03-15,2057,3,15
13955,2057-03-16,2057,3,16
13956,2057-03-17,2057,3,17
13957,2057-03-18,2057,3,18
13958,2057-03-19,2057,3,19
13959,2057-03-20,2057,3,20
13960,2057-03-21,2057,3,21
13961,2057-03-22,2057,3,22
13962,2057-03-23,2057,3,23
13963,2057-03-24,2057,3,24
13964,2057-03-25,2057,3,25
13965,2057-03-26,2057,3,26
13966,2057-03-27,2057,3,27
13967,2057-03-28,2057,3,28
13968,2057-03-29,2057,3,29
13969,2057-03-30,2057,3,30
13970,2057-03-31,2057,3,31
13971,2057-04-01,2057,4,1
13972,2057-04-02,2057,4,2
13973,2057-04-03,2057,4,3
13974,2057-04-04,2057,4,4
13975,2057-04-05,2057,4,5
13976,2057-04-06,2057,4,6
13977,2057-04-07,2057,4,7
13978,2057-04-08,2057,4,8
13979,2057-04-09,2057,4,9
13980,2057-04-10,2057,4,10
13981,2057-04-11,2057,4,11
13982,2057-04-12,2057,4,12
13983,2057-04-13,2057,4,13
13984,2057-04-14,2057,4,14
13985,2057-04-15,2057,4,15
13986,2057-04-16,2057,4,16
13987,2057-04-17,2057,4,17
13988,2057-04-18,2057,4,18
13989,2057-04-19,2057,4,19
13990,2057-04-20,2057,4,20
13991,2057-04-21,2057,4,21
13992,2057-04-22,2057,4,22
13993,2057-04-23,2057,4,23
13994,2057-04-24,2057,4,24
13995,2057-04-25,2057,4,25
13996,2057-04-26,2057,4,26
13997,2057-04-27,2057,4,27
13998,2057-04-28,2057,4,28
13999,2057-04-29,2057,4,29
14000,2057-04-30,2057,4,30
14001,2057-05-01,2057,5,1
14002,2057-05-02,2057,5,2
14003,2057-05-03,2057,5,3
14004,2057-05-04,2057,5,4
14005,2057-05-05,2057,5,5
14006,2057-05-06,2057,5,6
14007,2057-05-07,2057,5,7
14008,2057-05-08,2057,5,8
14009,2057-05-09,2057,5,9
14010,2057-05-10,2057,5,10
14011,2057-05-11,2057,5,11
14012,2057-05-12,2057,5,12
14013,2057-05-13,2057,5,13
14014,2057-05-14,2057,5,14
14015,2057-05-15,2057,5,15
14016,2057-05-16,2057,5,16
14017,2057-05-17,2057,5,17
14018,2057-05-18,2057,5,18
14019,2057-05-19,2057,5,19
14020,2057-05-20,2057,5,20
14021,2057-05-21,2057,5,21
14022,2057-05-22,2057,5,22
14023,2057-05-23,2057,5,23
14024,2057-05-24,2057,5,24
14025,2057-05-25,2057,5,25
14026,2057-05-26,2057,5,26
14027,2057-05-27,2057,5,27
14028,2057-05-28,2057,5,28
14029,2057-05-29,2057,5,29
14030,2057-05-30,2057,5,30
14031,2057-05-31,2057,5,31
14032,2057-06-01,2057,6,1
14033,2057-06-02,2057,6,2
14034,2057-06-03,2057,6,3
14035,2057-06-04,2057,6,4
14036,2057-06-05,2057,6,5
14037,2057-06-06,2057,6,6
14038,2057-06-07,2057,6,7
14039,2057-06-08,2057,6,8
14040,2057-06-09,2057,6,9
14041,2057-06-10,2057,6,10
14042,2057-06-11,2057,6,11
14043,2057-06-12,2057,6,12
14044,2057-06-13,2057,6,13
14045,2057-06-14,2057,6,14
14046,2057-06-15,2057,6,15
14047,2057-06-16,2057,6,16
14048,2057-06-17,2057,6,17
14049,2057-06-18,2057,6,18
14050,2057-06-19,2057,6,19
14051,2057-06-20,2057,6,20
14052,2057-06-21,2057,6,21
14053,2057-06-22,2057,6,22
14054,2057-06-23,2057,6,23
14055,2057-06-24,2057,6,24
14056,2057-06-25,2057,6,25
14057,2057-06-26,2057,6,26
14058,2057-06-27,2057,6,27
14059,2057-06-28,2057,6,28
14060,2057-06-29,2057,6,29
14061,2057-06-30,2057,6,30
14062,2057-07-01,2057,7,1
14063,2057-07-02,2057,7,2
14064,2057-07-03,2057,7,3
14065,2057-07-04,2057,7,4
14066,2057-07-05,2057,7,5
14067,2057-07-06,2057,7,6
14068,2057-07-07,2057,7,7
14069,2057-07-08,2057,7,8
14070,2057-07-09,2057,7,9
14071,2057-07-10,2057,7,10
14072,2057-07-11,2057,7,11
14073,2057-07-12,2057,7,12
14074,2057-07-13,2057,7,13
14075,2057-07-14,2057,7,14
14076,2057-07-15,2057,7,15
14077,2057-07-16,2057,7,16
14078,2057-07-17,2057,7,17
14079,2057-07-18,2057,7,18
14080,2057-07-19,2057,7,19
14081,2057-07-20,2057,7,20
14082,2057-07-21,2057,7,21
14083,2057-07-22,2057,7,22
14084,2057-07-23,2057,7,23
14085,2057-07-24,2057,7,24
14086,2057-07-25,2057,7,25
14087,2057-07-26,2057,7,26
14088,2057-07-27,2057,7,27
14089,2057-07-28,2057,7,28
14090,2057-07-29,2057,7,29
14091,2057-07-30,2057,7,30
14092,2057-07-31,2057,7,31
14093,2057-08-01,2057,8,1
14094,2057-08-02,2057,8,2
14095,2057-08-03,2057,8,3
14096,2057-08-04,2057,8,4
14097,2057-08-05,2057,8,5
14098,2057-08-06,2057,8,6
14099,2057-08-07,2057,8,7
14100,2057-08-08,2057,8,8
14101,2057-08-09,2057,8,9
14102,2057-08-10,2057,8,10
14103,2057-08-11,2057,8,11
14104,2057-08-12,2057,8,12
14105,2057-08-13,2057,8,13
14106,2057-08-14,2057,8,14
14107,2057-08-15,2057,8,15
14108,2057-08-16,2057,8,16
14109,2057-08-17,2057,8,17
14110,2057-08-18,2057,8,18
14111,2057-08-19,2057,8,19
14112,2057-08-20,2057,8,20
14113,2057-08-21,2057,8,21
14114,2057-08-22,2057,8,22
14115,2057-08-23,2057,8,23
14116,2057-08-24,2057,8,24
14117,2057-08-25,2057,8,25
14118,2057-08-26,2057,8,26
14119,2057-08-27,2057,8,27
14120,2057-08-28,2057,8,28
14121,2057-08-29,2057,8,29
14122,2057-08-30,2057,8,30
14123,2057-08-31,2057,8,31
14124,2057-09-01,2057,9,1
14125,2057-09-02,2057,9,2
14126,2057-09-03,2057,9,3
14127,2057-09-04,2057,9,4
14128,2057-09-05,2057,9,5
14129,2057-09-06,2057,9,6
14130,2057-09-07,2057,9,7
14131,2057-09-08,2057,9,8
14132,2057-09-09,2057,9,9
14133,2057-09-10,2057,9,10
14134,2057-09-11,2057,9,11
14135,2057-09-12,2057,9,12
14136,2057-09-13,2057,9,13
14137,2057-09-14,2057,9,14
14138,2057-09-15,2057,9,15
14139,2057-09-16,2057,9,16
14140,2057-09-17,2057,9,17
14141,2057-09-18,2057,9,18
14142,2057-09-19,2057,9,19
14143,2057-09-20,2057,9,20
14144,2057-09-21,2057,9,21
14145,2057-09-22,2057,9,22
14146,2057-09-23,2057,9,23
14147,2057-09-24,2057,9,24
14148,2057-09-25,2057,9,25
14149,2057-09-26,2057,9,26
14150,2057-09-27,2057,9,27
14151,2057-09-28,2057,9,28
14152,2057-09-29,2057,9,29
14153,2057-09-30,2057,9,30
14154,2057-10-01,2057,10,1
14155,2057-10-02,2057,10,2
14156,2057-10-03,2057,10,3
14157,2057-10-04,2057,10,4
14158,2057-10-05,2057,10,5
14159,2057-10-06,2057,10,6
14160,2057-10-07,2057,10,7
14161,2057-10-08,2057,10,8
14162,2057-10-09,2057,10,9
14163,2057-10-10,2057,10,10
14164,2057-10-11,2057,10,11
14165,2057-10-12,2057,10,12
14166,2057-10-13,2057,10,13
14167,2057-10-14,2057,10,14
14168,2057-10-15,2057,10,15
14169,2057-10-16,2057,10,16
14170,2057-10-17,2057,10,17
14171,2057-10-18,2057,10,18
14172,2057-10-19,2057,10,19
14173,2057-10-20,2057,10,20
14174,2057-10-21,2057,10,21
14175,2057-10-22,2057,10,22
14176,2057-10-23,2057,10,23
14177,2057-10-24,2057,10,24
14178,2057-10-25,2057,10,25
14179,2057-10-26,2057,10,26
14180,2057-10-27,2057,10,27
14181,2057-10-28,2057,10,28
14182,2057-10-29,2057,10,29
14183,2057-10-30,2057,10,30
14184,2057-10-31,2057,10,31
14185,2057-11-01,2057,11,1
14186,2057-11-02,2057,11,2
14187,2057-11-03,2057,11,3
14188,2057-11-04,2057,11,4
14189,2057-11-05,2057,11,5
14190,2057-11-06,2057,11,6
14191,2057-11-07,2057,11,7
14192,2057-11-08,2057,11,8
14193,2057-11-09,2057,11,9
14194,2057-11-10,2057,11,10
14195,2057-11-11,2057,11,11
14196,2057-11-12,2057,11,12
14197,2057-11-13,2057,11,13
14198,2057-11-14,2057,11,14
14199,2057-11-15,2057,11,15
14200,2057-11-16,2057,11,16
14201,2057-11-17,2057,11,17
14202,2057-11-18,2057,11,18
14203,2057-11-19,2057,11,19
14204,2057-11-20,2057,11,20
14205,2057-11-21,2057,11,21
14206,2057-11-22,2057,11,22
14207,2057-11-23,2057,11,23
14208,2057-11-24,2057,11,24
14209,2057-11-25,2057,11,25
14210,2057-11-26,2057,11,26
14211,2057-11-27,2057,11,27
14212,2057-11-28,2057,11,28
14213,2057-11-29,2057,11,29
14214,2057-11-30,2057,11,30
14215,2057-12-01,2057,12,1
14216,2057-12-02,2057,12,2
14217,2057-12-03,2057,12,3
14218,2057-12-04,2057,12,4
14219,2057-12-05,2057,12,5
14220,2057-12-06,2057,12,6
14221,2057-12-07,2057,12,7
14222,2057-12-08,2057,12,8
14223,2057-12-09,2057,12,9
14224,2057-12-10,2057,12,10
14225,2057-12-11,2057,12,11
14226,2057-12-12,2057,12,12
14227,2057-12-13,2057,12,13
14228,2057-12-14,2057,12,14
14229,2057-12-15,2057,12,15
14230,2057-12-16,2057,12,16
14231,2057-12-17,2057,12,17
14232,2057-12-18,2057,12,18
14233,2057-12-19,2057,12,19
14234,2057-12-20,2057,12,20
14235,2057-12-21,2057,12,21
14236,2057-12-22,2057,12,22
14237,2057-12-23,2057,12,23
14238,2057-12-24,2057,12,24
14239,2057-12-25,2057,12,25
14240,2057-12-26,2057,12,26
14241,2057-12-27,2057,12,27
14242,2057-12-28,2057,12,28
14243,2057-12-29,2057,12,29
14244,2057-12-30,2057,12,30
14245,2057-12-31,2057,12,31
14246,2058-01-01,2058,1,1
14247,2058-01-02,2058,1,2
14248,2058-01-03,2058,1,3
14249,2058-01-04,2058,1,4
14250,2058-01-05,2058,1,5
14251,2058-01-06,2058,1,6
14252,2058-01-07,2058,1,7
14253,2058-01-08,2058,1,8
14254,2058-01-09,2058,1,9
14255,2058-01-10,2058,1,10
14256,2058-01-11,2058,1,11
14257,2058-01-12,2058,1,12
14258,2058-01-13,2058,1,13
14259,2058-01-14,2058,1,14
14260,2058-01-15,2058,1,15
14261,2058-01-16,2058,1,16
14262,2058-01-17,2058,1,17
14263,2058-01-18,2058,1,18
14264,2058-01-19,2058,1,19
14265,2058-01-20,2058,1,20
14266,2058-01-21,2058,1,21
14267,2058-01-22,2058,1,22
14268,2058-01-23,2058,1,23
14269,2058-01-24,2058,1,24
14270,2058-01-25,2058,1,25
14271,2058-01-26,2058,1,26
14272,2058-01-27,2058,1,27
14273,2058-01-28,2058,1,28
14274,2058-01-29,2058,1,29
14275,2058-01-30,2058,1,30
14276,2058-01-31,2058,1,31
14277,2058-02-01,2058,2,1
14278,2058-02-02,2058,2,2
14279,2058-02-03,2058,2,3
14280,2058-02-04,2058,2,4
14281,2058-02-05,2058,2,5
14282,2058-02-06,2058,2,6
14283,2058-02-07,2058,2,7
14284,2058-02-08,2058,2,8
14285,2058-02-09,2058,2,9
14286,2058-02-10,2058,2,10
14287,2058-02-11,2058,2,11
14288,2058-02-12,2058,2,12
14289,2058-02-13,2058,2,13
14290,2058-02-14,2058,2,14
14291,2058-02-15,2058,2,15
14292,2058-02-16,2058,2,16
14293,2058-02-17,2058,2,17
14294,2058-02-18,2058,2,18
14295,2058-02-19,2058,2,19
14296,2058-02-20,2058,2,20
14297,2058-02-21,2058,2,21
14298,2058-02-22,2058,2,22
14299,2058-02-23,2058,2,23
14300,2058-02-24,2058,2,24
14301,2058-02-25,2058,2,25
14302,2058-02-26,2058,2,26
14303,2058-02-27,2058,2,27
14304,2058-02-28,2058,2,28
14305,2058-03-01,2058,3,1
14306,2058-03-02,2058,3,2
14307,2058-03-03,2058,3,3
14308,2058-03-04,2058,3,4
14309,2058-03-05,2058,3,5
14310,2058-03-06,2058,3,6
14311,2058-03-07,2058,3,7
14312,2058-03-08,2058,3,8
14313,2058-03-09,2058,3,9
14314,2058-03-10,2058,3,10
14315,2058-03-11,2058,3,11
14316,2058-03-12,2058,3,12
14317,2058-03-13,2058,3,13
14318,2058-03-14,2058,3,14
14319,2058-03-15,2058,3,15
14320,2058-03-16,2058,3,16
14321,2058-03-17,2058,3,17
14322,2058-03-18,2058,3,18
14323,2058-03-19,2058,3,19
14324,2058-03-20,2058,3,20
14325,2058-03-21,2058,3,21
14326,2058-03-22,2058,3,22
14327,2058-03-23,2058,3,23
14328,2058-03-24,2058,3,24
14329,2058-03-25,2058,3,25
14330,2058-03-26,2058,3,26
14331,2058-03-27,2058,3,27
14332,2058-03-28,2058,3,28
14333,2058-03-29,2058,3,29
14334,2058-03-30,2058,3,30
14335,2058-03-31,2058,3,31
14336,2058-04-01,2058,4,1
14337,2058-04-02,2058,4,2
14338,2058-04-03,2058,4,3
14339,2058-04-04,2058,4,4
14340,2058-04-05,2058,4,5
14341,2058-04-06,2058,4,6
14342,2058-04-07,2058,4,7
14343,2058-04-08,2058,4,8
14344,2058-04-09,2058,4,9
14345,2058-04-10,2058,4,10
14346,2058-04-11,2058,4,11
14347,2058-04-12,2058,4,12
14348,2058-04-13,2058,4,13
